trackName,lyric_line,lyric_full
海洋之心,"['像百慕達撲朔迷離 像愛琴海浪漫多情 像加勒比海的熱力 每座海都像一個你 沿著海岸線去旅行 我要環遊每個你 從赤道一直到北極 愛上你每種風情', '你的遼闊裡你的蔚藍裡 充滿神秘 每一個幸福的海域 都有一顆海洋之心 我們要一起找愛的謎底', '你愛我的心像潮汐 有時澎湃有時冷靜 溫柔又任性的脾氣 你和海像得可以 乘著愛之船去旅行 我要瞭解每個你 就算沉沒在你懷裡', '蔚藍海水裡存在愛情的 應許之地 最珍貴的海洋之心 原來就在我們手裡 我們要一起向幸福前進', '原來在我的相信裡 我會更努力愛上每個你 最美的幸福不需要找尋 只要我愛你那海洋之心 在我們心裡會永遠美麗']",像百慕達撲朔迷離，像愛琴海浪漫多情，像加勒比海的熱力，每座海都像一個你，沿著海岸線去旅行，我要環遊每個你，從赤道一直到北極，愛上你每種風情。你的遼闊裡你的蔚藍裡，充滿神秘，每一個幸福的海域，都有一顆海洋之心，我們要一起找愛的謎底。你愛我的心像潮汐，有時澎湃有時冷靜，溫柔又任性的脾氣，你和海像得可以，乘著愛之船去旅行，我要瞭解每個你，就算沉沒在你懷裡。蔚藍海水裡存在愛情的，應許之地，最珍貴的海洋之心，原來就在我們手裡，我們要一起向幸福前進。原來在我的相信裡，我會更努力愛上每個你，最美的幸福不需要找尋，只要我愛你那海洋之心，在我們心裡會永遠美麗
Intro,['序曲－'],序曲－
野蠻遊戲,"['老虎老鼠傻傻分不清楚 滿臉泥土失敗的被俘虜 小賭豪賭想愛就別怕苦 看不清楚遲早粉身碎骨', '不知不覺其實妳已上線 感情的世界戰火連天 如果不想每一天以淚洗面 提高警覺快張大妳的雙眼', '偽善的臉妳要能懂得分辨 越是危險顏色越是鮮豔 寬大的肩可能會崩潰 放電的眼常常會漏電', '野蠻遊戲沒人被赦免 野蠻遊戲不同情可憐 野蠻遊戲快勇往直前 受傷在所難免都值得紀念', '⊙等到妳遇見完美的人選離勝利那天已經不遠', '不要害怕路上有人會攔阻 老天故意要讓妳覺得辛苦 永遠記得要自我保護 不要害怕暫時的孤獨', '⊙', '離勝利那天已經不遠', '老虎老鼠傻傻分不清楚 滿臉泥土失敗的被俘虜', '⊙', '離勝利那天已經很遠', '老虎老鼠傻傻分不清楚 老虎老鼠傻傻分不清楚']",老虎老鼠傻傻分不清楚，滿臉泥土失敗的被俘虜，小賭豪賭想愛就別怕苦，看不清楚遲早粉身碎骨。不知不覺其實妳已上線，感情的世界戰火連天，如果不想每一天以淚洗面，提高警覺快張大妳的雙眼。偽善的臉妳要能懂得分辨，越是危險顏色越是鮮豔，寬大的肩可能會崩潰，放電的眼常常會漏電。野蠻遊戲沒人被赦免，野蠻遊戲不同情可憐，野蠻遊戲快勇往直前，受傷在所難免都值得紀念。⊙等到妳遇見完美的人選離勝利那天已經不遠。不要害怕路上有人會攔阻，老天故意要讓妳覺得辛苦，永遠記得要自我保護，不要害怕暫時的孤獨。⊙。離勝利那天已經不遠。老虎老鼠傻傻分不清楚，滿臉泥土失敗的被俘虜。⊙。離勝利那天已經很遠。老虎老鼠傻傻分不清楚，老虎老鼠傻傻分不清楚
許願池的希臘少女,"['左岸的一座白色環形階梯浪人正在用和絃練習憂鬱 晨曦下的少女聽著吉他旋律在許願池邊巴洛克式的嘆息', '少女手中的銀幣想要愛情 她的秘密地中海湛藍色的希臘婚禮', '蒙馬特丘陵叼煙斗男性低頭穿過前方蜿蜒的孤寂 對著空氣收集他新詩的下一句遠方少女跟他一樣在猶豫', '希臘少女']",左岸的一座白色環形階梯浪人正在用和絃練習憂鬱，晨曦下的少女聽著吉他旋律在許願池邊巴洛克式的嘆息。少女手中的銀幣想要愛情，她的秘密地中海湛藍色的希臘婚禮。蒙馬特丘陵叼煙斗男性低頭穿過前方蜿蜒的孤寂，對著空氣收集他新詩的下一句遠方少女跟他一樣在猶豫。希臘少女
天空,"['聽著自己的心跳沒有規則地跳躍 我安靜地在思考並不想被誰打擾 我們曾緊緊擁抱卻又輕易地放掉 那種感覺很微妙該怎麼說才好', '時間分割成對角停止你對我的好瓦解我們的依靠', '△△', '在你離開之後的天空我像風箏尋一個夢 我靜靜地望著天空試著尋找失落的感動']",聽著自己的心跳沒有規則地跳躍，我安靜地在思考並不想被誰打擾，我們曾緊緊擁抱卻又輕易地放掉，那種感覺很微妙該怎麼說才好。時間分割成對角停止你對我的好瓦解我們的依靠。△△。在你離開之後的天空我像風箏尋一個夢，我靜靜地望著天空試著尋找失落的感動
睜一隻眼閉一隻眼,"['你和誰去逛街還換了新球鞋 明明鬼鬼祟祟說我疑神疑鬼 打給你不是沒接就是手機沒電 失蹤半天送我玫瑰破綻更加明顯', '看你漲紅了臉為你找下台階 不但不說感謝要我裝沒看見 看著我的雙眼跟我說一遍 你愛我沒有改變不過一時脫線 不亂放電保證你不會食言而肥', '睜一隻眼閉一隻眼你要再對我好一點 每天說愛我一百遍定時和我連線 睜一隻眼閉一隻眼人沒有十全十美 心疼你就快要崩潰也許可以再給你機會', '睜一隻眼閉一隻眼你要再對我好一點 每天說愛我一百遍定時和我連線 睜一隻眼閉一隻眼人沒有十全十美 心疼你就快要崩潰好吧考慮再給你機會', '動動你聰明的鬼腦相信你一定能做得到 給一個致命的擁抱我就會安靜得像隻貓 動動你聰明的鬼腦相信你一定能做得到 給一個致命的擁抱我就會安靜得像貓', '少裝可憐你就會變帥氣的臉', '睜一隻眼閉一隻眼你要再對我好一點考慮再給你機會 每天說愛我一百遍定時和我連線考慮再給你機會 睜一隻眼閉一隻眼人沒有十全十美可以再給你機會 心疼你就快要崩潰好吧可以再給你機會']",你和誰去逛街還換了新球鞋，明明鬼鬼祟祟說我疑神疑鬼，打給你不是沒接就是手機沒電，失蹤半天送我玫瑰破綻更加明顯。看你漲紅了臉為你找下台階，不但不說感謝要我裝沒看見，看著我的雙眼跟我說一遍，你愛我沒有改變不過一時脫線，不亂放電保證你不會食言而肥。睜一隻眼閉一隻眼你要再對我好一點，每天說愛我一百遍定時和我連線，睜一隻眼閉一隻眼人沒有十全十美，心疼你就快要崩潰也許可以再給你機會。睜一隻眼閉一隻眼你要再對我好一點，每天說愛我一百遍定時和我連線，睜一隻眼閉一隻眼人沒有十全十美，心疼你就快要崩潰好吧考慮再給你機會。動動你聰明的鬼腦相信你一定能做得到，給一個致命的擁抱我就會安靜得像隻貓，動動你聰明的鬼腦相信你一定能做得到，給一個致命的擁抱我就會安靜得像貓。少裝可憐你就會變帥氣的臉。睜一隻眼閉一隻眼你要再對我好一點考慮再給你機會，每天說愛我一百遍定時和我連線考慮再給你機會，睜一隻眼閉一隻眼人沒有十全十美可以再給你機會，心疼你就快要崩潰好吧可以再給你機會
反覆記號,"['愛情微笑著開始是美好擁抱了之後是依靠 觸摸幸福坦誠勇敢', '我們都在無限的符號裡飄熱烈了以後卻逃掉堅持棄權走掉 留下繃緊的笑短暫而跳躍我們習慣安靜地放掉', '這樣的反覆記號會在哪一刻放掉 陷在裡面什麼也無法拋掉拋掉', '逃離分開的驚嘆號']",愛情微笑著開始是美好擁抱了之後是依靠，觸摸幸福坦誠勇敢。我們都在無限的符號裡飄熱烈了以後卻逃掉堅持棄權走掉，留下繃緊的笑短暫而跳躍我們習慣安靜地放掉。這樣的反覆記號會在哪一刻放掉，陷在裡面什麼也無法拋掉拋掉。逃離分開的驚嘆號
愛的藉口,"['說什麼也不過想離開 我坐在離你不遠的一個角落 看你和她快樂得不知所措 原來是這樣你卻說不出口', '愛給了我們最好的藉口所以就算是犯錯也不覺得有錯 我緊握著的雙手有點痛放開就不難受', '走出了迷宮走出了悲傷的痛 沒有困惑我更自由', '放開就不難受']",說什麼也不過想離開，我坐在離你不遠的一個角落，看你和她快樂得不知所措，原來是這樣你卻說不出口。愛給了我們最好的藉口所以就算是犯錯也不覺得有錯，我緊握著的雙手有點痛放開就不難受。走出了迷宮走出了悲傷的痛，沒有困惑我更自由。放開就不難受
11樓的日記,"['年月日陰', '我賴在沙發看著外面的天有多麼藍忽然想要翅膀 現在是下午三點十分零二秒才發現我今天沒有接到任何電話', '十一樓的空氣今天是冰冷的風也是涼涼的 這樣的天氣適合穿上我的藍色毛衣 然後約了你們去喝咖啡在老地方', '我的日子就是這樣可能大家都不習慣 你們覺得我情緒化有太多奇怪的想法 我就是需要這些想法才讓我覺得歌很好唱', '我有想過很多辦法讓自己能改變一下 然後發現我受不了不屬於自己呼吸的方法 連簡單呼吸都做不好你叫我怎樣過得更好', '忘了是什麼時候與你們約在那個山上好像好久沒有這樣 我們喝著可樂搖下車窗聽著高聲歌唱 才發現快樂原來就可以如此簡單', '過得更好']",年月日陰。我賴在沙發看著外面的天有多麼藍忽然想要翅膀，現在是下午三點十分零二秒才發現我今天沒有接到任何電話。十一樓的空氣今天是冰冷的風也是涼涼的，這樣的天氣適合穿上我的藍色毛衣，然後約了你們去喝咖啡在老地方。我的日子就是這樣可能大家都不習慣，你們覺得我情緒化有太多奇怪的想法，我就是需要這些想法才讓我覺得歌很好唱。我有想過很多辦法讓自己能改變一下，然後發現我受不了不屬於自己呼吸的方法，連簡單呼吸都做不好你叫我怎樣過得更好。忘了是什麼時候與你們約在那個山上好像好久沒有這樣，我們喝著可樂搖下車窗聽著高聲歌唱，才發現快樂原來就可以如此簡單。過得更好
實現愛情,"['看隨便哼幾句 無聊得只會想念你', '懶懶散散呼吸的頻率 跟你的情緒悲喜', '啊感覺對了走進一步就可以 你說啊每天都要給我美麗好心情 啊莫名其妙讓你掌握我的表情 你說吧就現在來實現我們的愛情', '你什麼時候會來按門鈴 我想我有足夠的信心 雖然還沒有很多勇氣面對你']",看隨便哼幾句，無聊得只會想念你。懶懶散散呼吸的頻率，跟你的情緒悲喜。啊感覺對了走進一步就可以，你說啊每天都要給我美麗好心情，啊莫名其妙讓你掌握我的表情，你說吧就現在來實現我們的愛情。你什麼時候會來按門鈴，我想我有足夠的信心，雖然還沒有很多勇氣面對你
你的快樂我的陽光,"['空氣裡沒有距離因為都是你 鏡子裡反映的全都是你 腦袋裡沒有難題只有好情緒 你知不知道有了你什麼都好 看著你就會微笑什麼都變好', '△', '你就是我的大雨傘下雨我不怕 你的胸膛是最勻稱的地方 有了你什麼都變好什麼都好']",空氣裡沒有距離因為都是你，鏡子裡反映的全都是你，腦袋裡沒有難題只有好情緒，你知不知道有了你什麼都好，看著你就會微笑什麼都變好。△。你就是我的大雨傘下雨我不怕，你的胸膛是最勻稱的地方，有了你什麼都變好什麼都好
星期三的約會,"['牽著你的手我們走在雨後的街經過了那間我們熟悉的咖啡店 今天是什麼天懶得去想反正有你在身邊管它什麼時間', '你說有很久已經沒有這樣約會很想念一起看戲聊天的從前 今天是 什麼電影在上演去電影院只需十分鐘的時間', '我喜歡這樣渺小的世界這樣雨後的天沒有一點壓力的感覺 我喜歡我要牽著你的手一起走到電影院', '我喜歡這樣渺小的世界這樣雨後的天沒有一點壓力的感覺 我知道這樣靠在你的肩就讓我覺得安全很安全']",牽著你的手我們走在雨後的街經過了那間我們熟悉的咖啡店，今天是什麼天懶得去想反正有你在身邊管它什麼時間。你說有很久已經沒有這樣約會很想念一起看戲聊天的從前，今天是，什麼電影在上演去電影院只需十分鐘的時間。我喜歡這樣渺小的世界這樣雨後的天沒有一點壓力的感覺，我喜歡我要牽著你的手一起走到電影院。我喜歡這樣渺小的世界這樣雨後的天沒有一點壓力的感覺，我知道這樣靠在你的肩就讓我覺得安全很安全
我很怕黑,"['天已經黑了我心憔悴害怕呼喚沒機會 徹夜徘徊獨自流淚昨夜已過去難復回', '不知不覺你闖進我心扉人生難道要多體會多愛幾回才不後悔 寧願為你受傷流淚真情多可貴 無怨無悔你身旁依偎縱然我心萬分傷悲還眷戀相愛的滋味', '△不要讓我心碎明天若你忘了我是誰還盼望我流的淚不會白費 愛你是多麼的疲憊甘願默默承受因為我很怕黑', '△']",天已經黑了我心憔悴害怕呼喚沒機會，徹夜徘徊獨自流淚昨夜已過去難復回。不知不覺你闖進我心扉人生難道要多體會多愛幾回才不後悔，寧願為你受傷流淚真情多可貴，無怨無悔你身旁依偎縱然我心萬分傷悲還眷戀相愛的滋味。△不要讓我心碎明天若你忘了我是誰還盼望我流的淚不會白費，愛你是多麼的疲憊甘願默默承受因為我很怕黑。△
奴隸船,"['海上你溫柔的浪搖晃我簡單的夢想 還以為可以卸下武裝一起流浪你說謊', '船上我孤單的帆前往不確定的方向 還以為從此海闊天空萬點星光你說謊', '失望你轉眼變了模樣信仰實現得那麼荒唐 愛情斷送在你那掌舵的手上該怎麼靠岸', '△眼淚是你承諾的海洋勇敢沒裝進我的行囊 愛情登上了你掌舵的奴隸船', '△△']",海上你溫柔的浪搖晃我簡單的夢想，還以為可以卸下武裝一起流浪你說謊。船上我孤單的帆前往不確定的方向，還以為從此海闊天空萬點星光你說謊。失望你轉眼變了模樣信仰實現得那麼荒唐，愛情斷送在你那掌舵的手上該怎麼靠岸。△眼淚是你承諾的海洋勇敢沒裝進我的行囊，愛情登上了你掌舵的奴隸船。△△
你為何,"['為何你帶來風雨雨中浪漫愛上你 你在我心心裡已讓你佔據我心裡我等待著你', '愛上你難逃避避不開還要去愛 愛的越深心裡面更加不放棄心裡面更加愛你', '為何你不理不睬讓我獨自等待 為何你此情不在原來你不願把我傷害 啊', '為何你把我放開甜蜜回憶永在 期待你再站起來別讓這份愛變成悲哀', '愛上你難逃避避不開還要去愛 愛的越深心裡面更加不放棄心裡面更加愛你']",為何你帶來風雨雨中浪漫愛上你，你在我心心裡已讓你佔據我心裡我等待著你。愛上你難逃避避不開還要去愛，愛的越深心裡面更加不放棄心裡面更加愛你。為何你不理不睬讓我獨自等待，為何你此情不在原來你不願把我傷害，啊。為何你把我放開甜蜜回憶永在，期待你再站起來別讓這份愛變成悲哀。愛上你難逃避避不開還要去愛，愛的越深心裡面更加不放棄心裡面更加愛你
好東西,"['我們約了星期幾要不要去查簡訊週末改到禮拜一最後還是對不起 不如明天約在巴黎反正是說說而已你失約的日子足夠放一年假期 我彷彿人在東京你滯留三藩市永遠是我在東而你在西', '你真不是好東西好東西但沒有人能取代你總教我沉迷 你不是好東西不想又不行是你的壞讓我一再的上癮', '要你陪我買東西你就會臉無表情我嫉妒你的籃球它比我更常見你 你說我有公主氣質不愛隨便發脾氣對我不夠關心該判你無期徒刑 我彷彿人在北京你卻留在柏林永遠是我在東而你在西', '壞東西壞東西但沒有人能取代你總教我沉迷 你不是好東西不想又不行是你的壞讓我一再的上癮', '壞東西壞東西但沒有人能取代你總教我沉迷 你不是好東西不想又不行是你的壞讓我一再 是你的壞讓我一再是你的壞讓我一再的上癮']",我們約了星期幾要不要去查簡訊週末改到禮拜一最後還是對不起，不如明天約在巴黎反正是說說而已你失約的日子足夠放一年假期，我彷彿人在東京你滯留三藩市永遠是我在東而你在西。你真不是好東西好東西但沒有人能取代你總教我沉迷，你不是好東西不想又不行是你的壞讓我一再的上癮。要你陪我買東西你就會臉無表情我嫉妒你的籃球它比我更常見你，你說我有公主氣質不愛隨便發脾氣對我不夠關心該判你無期徒刑，我彷彿人在北京你卻留在柏林永遠是我在東而你在西。壞東西壞東西但沒有人能取代你總教我沉迷，你不是好東西不想又不行是你的壞讓我一再的上癮。壞東西壞東西但沒有人能取代你總教我沉迷，你不是好東西不想又不行是你的壞讓我一再，是你的壞讓我一再是你的壞讓我一再的上癮
馬甲上的繩索,"['鏡子前的你彎曲的傀儡身軀微弱的光線 褻瀆的神祕一陣偷來的沉默 腳下灰白的大理石棋盤式的陷阱 十字般的吞蝕切斷你身上多餘的線', '復見二十歲的禮物盒偽裝快樂的蝴蝶結 靜靜預告你隔夜後的紫藍色眼淚天真的微笑就要幻滅 馬甲上的繩索一件多餘的蝶衣 牽絆成年破繭的蝴蝶纏住即將展翅的蝶翼', '虛假的蝶衣是你沉重的包袱擠壓本質的缺陷贏得人前的稱許 馬甲上的繩索時時在圍繞抬起頭看鏡中已是破碎的自己']",鏡子前的你彎曲的傀儡身軀微弱的光線，褻瀆的神祕一陣偷來的沉默，腳下灰白的大理石棋盤式的陷阱，十字般的吞蝕切斷你身上多餘的線。復見二十歲的禮物盒偽裝快樂的蝴蝶結，靜靜預告你隔夜後的紫藍色眼淚天真的微笑就要幻滅，馬甲上的繩索一件多餘的蝶衣，牽絆成年破繭的蝴蝶纏住即將展翅的蝶翼。虛假的蝶衣是你沉重的包袱擠壓本質的缺陷贏得人前的稱許，馬甲上的繩索時時在圍繞抬起頭看鏡中已是破碎的自己
prove it,"['一直忘了問你為什麼你這幾天的態度不及格 你對我有多好多好呢', '為了愛你所以故意忽略你為了消滅你的小聰明 為了拒絕去玩那麼複雜的遊戲為了忽然懷疑 別再大聲之後說對不起別說你的衣服很流行 別把愛情放在天方夜譚裡別扯無聊原因', '你的電力今天有幾格你一邊說話一邊想誰呢 你對我有多好多好呢       愛也給人作夢的顏色愛也給人說的選擇 愛也給我怪你問你的理由', '愛你有點累所以無所謂不稀罕你 沒有欠你債不喜歡走開沒問題忘恩負義']",一直忘了問你為什麼你這幾天的態度不及格，你對我有多好多好呢。為了愛你所以故意忽略你為了消滅你的小聰明，為了拒絕去玩那麼複雜的遊戲為了忽然懷疑，別再大聲之後說對不起別說你的衣服很流行，別把愛情放在天方夜譚裡別扯無聊原因。你的電力今天有幾格你一邊說話一邊想誰呢，你對我有多好多好呢，愛也給人作夢的顏色愛也給人說的選擇，愛也給我怪你問你的理由。愛你有點累所以無所謂不稀罕你，沒有欠你債不喜歡走開沒問題忘恩負義
做一天的你,"['不想不想再被你看輕可是我始終還不夠聰明 在你面前不敢表現不高興', '不想不想愛被看清然而決定總是不夠堅定 狠不下心不懂對你任性', '為何付出的心都得不到回應一切努力都是零 多麼可惜我還分得清這是同情不是感情', '△', '我只要做一天的你讓我用一天你的姓 讓我疲倦的心能和你合併就算是最虛榮的夢境', '只要你做一天的我讓你過一天我的心情 耗盡所有熱情所有決心還被你否定是多麼不公平']",不想不想再被你看輕可是我始終還不夠聰明，在你面前不敢表現不高興。不想不想愛被看清然而決定總是不夠堅定，狠不下心不懂對你任性。為何付出的心都得不到回應一切努力都是零，多麼可惜我還分得清這是同情不是感情。△。我只要做一天的你讓我用一天你的姓，讓我疲倦的心能和你合併就算是最虛榮的夢境。只要你做一天的我讓你過一天我的心情，耗盡所有熱情所有決心還被你否定是多麼不公平
Dont Stop,"['為愛情找一個夢想雨下得再大又怎樣開心地淋一場      給自己留一點想像天空是綿綿的軟糖塌下來又怎樣', '有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣 有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂', '世界會偶爾和你作對', '有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕 有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話     心情會故意踢你的腿']",為愛情找一個夢想雨下得再大又怎樣開心地淋一場，給自己留一點想像天空是綿綿的軟糖塌下來又怎樣。有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣，有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂。世界會偶爾和你作對。有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕，有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話，心情會故意踢你的腿
你還愛我嗎,"['夜裡傳來雨的聲音輕輕撥動心的旋律 情不自禁想起你那些甜蜜的回憶總是不小心就淋濕了我的眼睛 愛情需要一些呼吸偶爾保持一點距離 回到朋友的關係任你自由的來去從此想念你只能放在我心裡', '你還愛我嗎一直好想問你這句話卻又怕聽到你真實的回答 你還愛我嗎為何你總是不說話眼看我為愛不愛掙扎你愛我嗎', '感情的路總讓人好無助我會學著面對獨處 給深愛的你祝福', '你還愛我嗎我一直好想問你這句話卻又怕聽到你真實的回答 你還愛我嗎這是我唯一的牽掛不管你會有什麼回答 我會一直等你你還愛我嗎']",夜裡傳來雨的聲音輕輕撥動心的旋律，情不自禁想起你那些甜蜜的回憶總是不小心就淋濕了我的眼睛，愛情需要一些呼吸偶爾保持一點距離，回到朋友的關係任你自由的來去從此想念你只能放在我心裡。你還愛我嗎一直好想問你這句話卻又怕聽到你真實的回答，你還愛我嗎為何你總是不說話眼看我為愛不愛掙扎你愛我嗎。感情的路總讓人好無助我會學著面對獨處，給深愛的你祝福。你還愛我嗎我一直好想問你這句話卻又怕聽到你真實的回答，你還愛我嗎這是我唯一的牽掛不管你會有什麼回答，我會一直等你你還愛我嗎
你快樂嗎,"['誰都沒權利要求你離開他即使他總讓你傷心牽掛 我只能在你身邊聽你說說話聽你說著他淚如雨下跟自己掙扎', '其實很多人都愛得很傻天真的守著相愛承諾的話 不問自己快樂嗎只是一味愛他直到黯然心碎才知心亂如麻']",誰都沒權利要求你離開他即使他總讓你傷心牽掛，我只能在你身邊聽你說說話聽你說著他淚如雨下跟自己掙扎。其實很多人都愛得很傻天真的守著相愛承諾的話，不問自己快樂嗎只是一味愛他直到黯然心碎才知心亂如麻
我知道你很難過,"['愛一個人需要緣份你何苦讓自己越陷越深 別傻得用你的天真去碰觸不安的靈魂每一天只能癡癡的等', '愛一個人別太認真你受傷的眼神令人心疼 沒有一個人非要另一個人才能過一生 你又何苦逼自己面對傷痕', '愛若變成了刺思念也成了癡也許心碎是愛情最美的樣子']",愛一個人需要緣份你何苦讓自己越陷越深，別傻得用你的天真去碰觸不安的靈魂每一天只能癡癡的等。愛一個人別太認真你受傷的眼神令人心疼，沒有一個人非要另一個人才能過一生，你又何苦逼自己面對傷痕。愛若變成了刺思念也成了癡也許心碎是愛情最美的樣子
愛上了一條街,"['嘴角留著夢的餘味醒來時候人在紐約微笑中窗外飄下了一片雪 街邊揚起一陣陣煙手裡握著銅板一枚輕鬆坐著線的地下鐵', '愛上了一條街曲折而蜿蜒 有多遠有多遠在街道的盡頭你等著我', '△愛上了一條街迷路也甘願   要追逐夢境般的世界就不怕冒險', '△★', '愛上了', '△★']",嘴角留著夢的餘味醒來時候人在紐約微笑中窗外飄下了一片雪，街邊揚起一陣陣煙手裡握著銅板一枚輕鬆坐著線的地下鐵。愛上了一條街曲折而蜿蜒，有多遠有多遠在街道的盡頭你等著我。△愛上了一條街迷路也甘願，要追逐夢境般的世界就不怕冒險。△★。愛上了。△★
你怎麼連話都說不清楚,"['有誰願意當這一個多出來的                不想多想   話說到這裡放手不要你難過', '想別的可是在你眼中察覺什麼一閃而過 怎麼像是寂寞於是我會更沉默', '沒說的全世界差點都弄懂了那是什麼 而我尷尬笑著走開只能夠裝做不懂怎麼能拆穿你的不同 偏偏這地球這麼小這麼擠這麼瘦太陽刻意曬得那麼兇 為什麼你出現在他出現以後', '有誰願意多了一個亂了規則應該如何               不想多想']",有誰願意當這一個多出來的，不想多想，話說到這裡放手不要你難過。想別的可是在你眼中察覺什麼一閃而過，怎麼像是寂寞於是我會更沉默。沒說的全世界差點都弄懂了那是什麼，而我尷尬笑著走開只能夠裝做不懂怎麼能拆穿你的不同，偏偏這地球這麼小這麼擠這麼瘦太陽刻意曬得那麼兇，為什麼你出現在他出現以後。有誰願意多了一個亂了規則應該如何，不想多想
Don't Stop,"['為愛情找一個夢想雨下得再大又怎樣開心地淋一場      給自己留一點想像天空是綿綿的軟糖塌下來又怎樣', '有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣 有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂', '世界會偶爾和你作對', '有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕 有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話     心情會故意踢你的腿']",為愛情找一個夢想雨下得再大又怎樣開心地淋一場，給自己留一點想像天空是綿綿的軟糖塌下來又怎樣。有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣，有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂。世界會偶爾和你作對。有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕，有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話，心情會故意踢你的腿
如果不想要,"['你的視線今晚有些改變害怕你說出傷人的字眼 愛是苦辣酸甜我都不能拒絕陪你嚐一遍無怨', '不想再見卻又回到原點掩飾不了雙眼流落的思念 愛是無路可逃誰都不能忘掉真實的擁抱與哭嚎', '夏天已過了回憶有淚有笑我站在失去你的街角']",你的視線今晚有些改變害怕你說出傷人的字眼，愛是苦辣酸甜我都不能拒絕陪你嚐一遍無怨。不想再見卻又回到原點掩飾不了雙眼流落的思念，愛是無路可逃誰都不能忘掉真實的擁抱與哭嚎。夏天已過了回憶有淚有笑我站在失去你的街角
怪我太年輕,"['我鐵了心收了愛情我斷了淚的神經 其實心腸脆脆的夢也都綿綿的你喜歡我那就夠了', '我狠了心走就不停我開了門就決定 今天的你說的不多手也冰冷明明痛心還是面無表情', '怪我太年輕把激情看做是真心 而感情像是夜空的星星存在卻難以靠近 也許不應該想太多面對愛情誰都沒把握 讓心思漫遊自我還給自我', '怪我太年輕比誰都容易不小心的心 從不曾後悔過不認為是錯愛有什麼錯', '怪我太年輕把激情看做是真心 而感情像是夜空的星星存在卻難以靠近 也許不應該想太多對於愛情誰都沒把握 讓心思漫遊自我還給自我', '我就是年輕把激情看做是真心 而感情像是夜空的星星存在卻難以靠近 也許不應該想太多對於愛情誰都沒把握 讓心思漫遊自我還給自我', '我就是年輕比誰都容易不小心的心 從不曾後悔過我做錯什麼愛讓我犯錯']",我鐵了心收了愛情我斷了淚的神經，其實心腸脆脆的夢也都綿綿的你喜歡我那就夠了。我狠了心走就不停我開了門就決定，今天的你說的不多手也冰冷明明痛心還是面無表情。怪我太年輕把激情看做是真心，而感情像是夜空的星星存在卻難以靠近，也許不應該想太多面對愛情誰都沒把握，讓心思漫遊自我還給自我。怪我太年輕比誰都容易不小心的心，從不曾後悔過不認為是錯愛有什麼錯。怪我太年輕把激情看做是真心，而感情像是夜空的星星存在卻難以靠近，也許不應該想太多對於愛情誰都沒把握，讓心思漫遊自我還給自我。我就是年輕把激情看做是真心，而感情像是夜空的星星存在卻難以靠近，也許不應該想太多對於愛情誰都沒把握，讓心思漫遊自我還給自我。我就是年輕比誰都容易不小心的心，從不曾後悔過我做錯什麼愛讓我犯錯
感覺你的存在,"['只因為你轉身前的眼神表白突然像個小孩 依依不捨的想耍賴不分開 當你回頭想看我是不是還在永遠不會有意外 不看見你微笑我不走開', '感覺你的存在感覺你的信賴感覺全世界充滿陽光真愛 每個訊息都那麼精彩叫人動聽的話讓動心的人猜', '△', '有沒有過這種預感像我突然一秒中斷 有插播畫面在我腦海是你的愛', '△']",只因為你轉身前的眼神表白突然像個小孩，依依不捨的想耍賴不分開，當你回頭想看我是不是還在永遠不會有意外，不看見你微笑我不走開。感覺你的存在感覺你的信賴感覺全世界充滿陽光真愛，每個訊息都那麼精彩叫人動聽的話讓動心的人猜。△。有沒有過這種預感像我突然一秒中斷，有插播畫面在我腦海是你的愛。△
You Gotta Know,"['你沉默愛說不說早知道你在想些什麼 不回頭我也曉得你又在偷偷跟著我 耍帥到底有什麼用裝酷也不是好藉口 快用眼神將我封鎖我試著不逃脫', '你喜歡我各種的理由       為你換上了新的口紅       對我好的人還有很多       你對我的追求讓別人都退後', '耍帥到底有什麼用裝酷也不是好藉口 快用眼神將我封鎖我試著不逃脫']",你沉默愛說不說早知道你在想些什麼，不回頭我也曉得你又在偷偷跟著我，耍帥到底有什麼用裝酷也不是好藉口，快用眼神將我封鎖我試著不逃脫。你喜歡我各種的理由，為你換上了新的口紅，對我好的人還有很多，你對我的追求讓別人都退後。耍帥到底有什麼用裝酷也不是好藉口，快用眼神將我封鎖我試著不逃脫
