trackName,lyric_line,lyric_full
幸福獵人,"['寶貝你就像迷人的蜂蜜也許我想這樣吃掉你  不要逃開不要覺得我帥一定認為我就很壞', '我是真真真喜歡你你是超辣甜心觸動反射神經追你 我是真真真喜歡你不要眼神飄移假裝你不在意', '秀出獵人電流給你快樂我最拿手    不想欲擒故縱幸福紅心直接命中', '我是真真真喜歡你我想把你吃定拿出獵愛本領追你 我是真真真喜歡你雷達把愛鎖定發射幸福愛你', '秀出獵人電流戀愛達人不是說說    好朋友男朋友不管別人想怎麼說']",寶貝你就像迷人的蜂蜜也許我想這樣吃掉你，不要逃開不要覺得我帥一定認為我就很壞。我是真真真喜歡你你是超辣甜心觸動反射神經追你，我是真真真喜歡你不要眼神飄移假裝你不在意。秀出獵人電流給你快樂我最拿手，不想欲擒故縱幸福紅心直接命中。我是真真真喜歡你我想把你吃定拿出獵愛本領追你，我是真真真喜歡你雷達把愛鎖定發射幸福愛你。秀出獵人電流戀愛達人不是說說，好朋友男朋友不管別人想怎麼說
黑眼圈,"['又是半杯的冷咖啡沒有你在我身邊曖昧只好糖再多加一點 浴室的熱水再多一些鏡子裡看見你的笑臉想自然一點黑了眼圈 頻道不知轉了有多少遍快樂甜蜜爭吵無知畫面 不管日式韓流都在消遣你離開我的堅決', '又是半杯的冷咖啡床單的縐褶都看不見我的曖昧少了一點 浴室拖鞋牙刷洗臉鏡子裡看見你的笑臉想自然一點黑了眼圈 頻道不知轉了有多少遍快樂甜蜜爭吵無知畫面 不管日式韓流都在消遣你離開我的堅決', '我想愛你用我黑眼圈愛你我從不會遮掩']",又是半杯的冷咖啡沒有你在我身邊曖昧只好糖再多加一點，浴室的熱水再多一些鏡子裡看見你的笑臉想自然一點黑了眼圈，頻道不知轉了有多少遍快樂甜蜜爭吵無知畫面，不管日式韓流都在消遣你離開我的堅決。又是半杯的冷咖啡床單的縐褶都看不見我的曖昧少了一點，浴室拖鞋牙刷洗臉鏡子裡看見你的笑臉想自然一點黑了眼圈，頻道不知轉了有多少遍快樂甜蜜爭吵無知畫面，不管日式韓流都在消遣你離開我的堅決。我想愛你用我黑眼圈愛你我從不會遮掩
戀愛達人,[':戀愛達人的終點就是追到你沒有規則這遊戲永遠繼續 不用躲避因為沒有輸贏'],:戀愛達人的終點就是追到你沒有規則這遊戲永遠繼續，不用躲避因為沒有輸贏
狐狸精,"['男: 又怎麼了我的大小姐不必諂媚 我不過是去喝杯咖啡鬼話連篇 電話不接還擺張臭臉看你表現 你不要又來藉題發揮', '女: 狐狸精她太不要臉陰魂不散真的討厭會嗎 走在路上不管是誰她都一樣亂拋媚眼怎樣 我的警告這是最後一遍如果你要分手我也隨便 你最好快認錯快道歉不要再裝可憐', '男: 不要再拿分手當威脅誰又怕誰 整天把狐狸精掛嘴邊是她犯賤 反省一下是你小心眼你不要臉 還是嫉妒她比你更美', ':因為你每次都愛大驚小怪自己亂想亂掰懷疑我的清白 是你不知好歹', '女: 她以為她自己很美男人看了都會為她心碎有嗎 我是越看越不順眼你到底要站在誰那一邊中間 我的警告這是最後一遍如果你還一樣不知檢點 跟那隻狐狸精閃一邊離開我的視線', '男: 實在會氣到七竅生煙算你倒楣 只想要直接給你一拳你想的美 丟到外太空去吃大便你豬八戒 眼不見為淨比較乾脆', '女: 狐狸精狐狸精狐狸精真是討厭狐狸精狐狸精狐狸精快滾一邊 狐狸精狐狸精我就是看不順眼狐狸精狐狸精狐狸精我最討厭']",男:，又怎麼了我的大小姐不必諂媚，我不過是去喝杯咖啡鬼話連篇，電話不接還擺張臭臉看你表現，你不要又來藉題發揮。女:，狐狸精她太不要臉陰魂不散真的討厭會嗎，走在路上不管是誰她都一樣亂拋媚眼怎樣，我的警告這是最後一遍如果你要分手我也隨便，你最好快認錯快道歉不要再裝可憐。男:，不要再拿分手當威脅誰又怕誰，整天把狐狸精掛嘴邊是她犯賤，反省一下是你小心眼你不要臉，還是嫉妒她比你更美。:因為你每次都愛大驚小怪自己亂想亂掰懷疑我的清白，是你不知好歹。女:，她以為她自己很美男人看了都會為她心碎有嗎，我是越看越不順眼你到底要站在誰那一邊中間，我的警告這是最後一遍如果你還一樣不知檢點，跟那隻狐狸精閃一邊離開我的視線。男:，實在會氣到七竅生煙算你倒楣，只想要直接給你一拳你想的美，丟到外太空去吃大便你豬八戒，眼不見為淨比較乾脆。女:，狐狸精狐狸精狐狸精真是討厭狐狸精狐狸精狐狸精快滾一邊，狐狸精狐狸精我就是看不順眼狐狸精狐狸精狐狸精我最討厭
力量,"['想念長了翅膀他跟著我流浪 獨自背著行囊看著人來人往 躺在陌生的床眼睛沒辦法閤上 想了這些年過了一關又一關 也許我太逞強但是我無時無刻都在想你的臂彎', '給我力量陪我闖蕩也許我來不及講 你給的愛放在心上陪伴著每個夜晚 時光匆忙不曾遺忘有天可以回頭看 那些時光你在身旁忘記了悲傷']",想念長了翅膀他跟著我流浪，獨自背著行囊看著人來人往，躺在陌生的床眼睛沒辦法閤上，想了這些年過了一關又一關，也許我太逞強但是我無時無刻都在想你的臂彎。給我力量陪我闖蕩也許我來不及講，你給的愛放在心上陪伴著每個夜晚，時光匆忙不曾遺忘有天可以回頭看，那些時光你在身旁忘記了悲傷
自我催眠,"['人群裡面那個我把幸福遺落那曾經走過的路口我停了你卻走 我想摀住我的耳朵聽不見你說愛就在此刻鬆手分手放手 我猜不透不猜透和你背對背的走原來怪我沒有沒有愛情的天分你才要走', '等著紅燈那個我還會向前走也許那幸福的執著在下一個路口 專屬鈴聲我還留著卻靜靜沉默在我們之間愛了放了散了 我會不說不想說怕說了也沒有用現在我的幽默只是掩飾著心痛我的難過', '我想要學會自我催眠聰明再多一些潛意識作祟想著想到失眠 我走在沒有你的世界卻走不到永遠我漸漸的自我催眠慢慢閉上雙眼']",人群裡面那個我把幸福遺落那曾經走過的路口我停了你卻走，我想摀住我的耳朵聽不見你說愛就在此刻鬆手分手放手，我猜不透不猜透和你背對背的走原來怪我沒有沒有愛情的天分你才要走。等著紅燈那個我還會向前走也許那幸福的執著在下一個路口，專屬鈴聲我還留著卻靜靜沉默在我們之間愛了放了散了，我會不說不想說怕說了也沒有用現在我的幽默只是掩飾著心痛我的難過。我想要學會自我催眠聰明再多一些潛意識作祟想著想到失眠，我走在沒有你的世界卻走不到永遠我漸漸的自我催眠慢慢閉上雙眼
Bet On It必殺技,"['好多眼睛鎖住你的神經 心跳衝擊 壓過所有聲音 前一秒很多難題還在模擬 一瞬間你已經無法逃避', '雙腳失去地心引力    眼前的風景充滿危機    求天天不應 只剩下自己 是否逼到絕境 是否使出全力', '你要相信自己 沒有奇蹟 就會一鼓作氣 絕不放棄 暗藏的必殺技 會再甦醒             拼到底', '我不會怪你 偷偷舉過白旗 偽裝這戰役從沒有出席 別忘天生我才必有潛力 掏出你潛在的必殺技', '回頭不見落跑的路    每個人都說千萬別輸    成或敗只有這一注 是否碰上絕路 你是否全力以赴']",好多眼睛鎖住你的神經，心跳衝擊，壓過所有聲音，前一秒很多難題還在模擬，一瞬間你已經無法逃避。雙腳失去地心引力，眼前的風景充滿危機，求天天不應，只剩下自己，是否逼到絕境，是否使出全力。你要相信自己，沒有奇蹟，就會一鼓作氣，絕不放棄，暗藏的必殺技，會再甦醒，拼到底。我不會怪你，偷偷舉過白旗，偽裝這戰役從沒有出席，別忘天生我才必有潛力，掏出你潛在的必殺技。回頭不見落跑的路，每個人都說千萬別輸，成或敗只有這一注，是否碰上絕路，你是否全力以赴
精舞門,"['預備起 行頭全部要帶齊點名準備跟我上街去遊行 今天要證明什麼舞通通都搞的定跌爛你眼鏡', '小老弟 年輕耍酷那一丁點本領洗耳恭聽快卯起來學習 大發善心收徒弟想要學習皮要繃緊要跟我跟緊', '你行不行   別懷疑你自己的本領   我是冠軍', '鈴鈴 聽說你想要報名考慮有沒有那根筋我看一眼就搞定 凡是都要照規定精舞門裡什麼都ㄍ一ㄣ不浪得虛名 不能亂吃冰淇淋矇眼睛對待所有的敵人都尊敬 大半夜上床戴耳機節奏當催眠的聲音作夢都不停', '△', '誰是冠軍']",預備起，行頭全部要帶齊點名準備跟我上街去遊行，今天要證明什麼舞通通都搞的定跌爛你眼鏡。小老弟，年輕耍酷那一丁點本領洗耳恭聽快卯起來學習，大發善心收徒弟想要學習皮要繃緊要跟我跟緊。你行不行，別懷疑你自己的本領，我是冠軍。鈴鈴，聽說你想要報名考慮有沒有那根筋我看一眼就搞定，凡是都要照規定精舞門裡什麼都ㄍ一ㄣ不浪得虛名，不能亂吃冰淇淋矇眼睛對待所有的敵人都尊敬，大半夜上床戴耳機節奏當催眠的聲音作夢都不停。△。誰是冠軍
幸福獵人,"['寶貝你就像迷人的蜂蜜也許我想這樣吃掉你  不要逃開不要覺得我帥一定認為我就很壞', '我是真真真喜歡你你是超辣甜心觸動反射神經追你 我是真真真喜歡你不要眼神飄移假裝你不在意', '秀出獵人電流給你快樂我最拿手    不想欲擒故縱幸福紅心直接命中', '我是真真真喜歡你我想把你吃定拿出獵愛本領追你 我是真真真喜歡你雷達把愛鎖定發射幸福愛你', '秀出獵人電流戀愛達人不是說說    好朋友男朋友不管別人想怎麼說']",寶貝你就像迷人的蜂蜜也許我想這樣吃掉你，不要逃開不要覺得我帥一定認為我就很壞。我是真真真喜歡你你是超辣甜心觸動反射神經追你，我是真真真喜歡你不要眼神飄移假裝你不在意。秀出獵人電流給你快樂我最拿手，不想欲擒故縱幸福紅心直接命中。我是真真真喜歡你我想把你吃定拿出獵愛本領追你，我是真真真喜歡你雷達把愛鎖定發射幸福愛你。秀出獵人電流戀愛達人不是說說，好朋友男朋友不管別人想怎麼說
完美型男,"['我想做愛情中完美的型男對你好                 我想做最愛你的完美型男全世界學不來', '想給你最特別真愛        想給你最特別浪漫 我想做愛情中完美的型男對你好', '我想做最愛你的完美型男全世界學不來']",我想做愛情中完美的型男對你好，我想做最愛你的完美型男全世界學不來。想給你最特別真愛，想給你最特別浪漫，我想做愛情中完美的型男對你好。我想做最愛你的完美型男全世界學不來
好朋友(Ot：只要有你),"['像兩首節拍不同的歌卻又同時被愛情合奏旋律勉強著 愉快不能夠假裝快樂你心中有寬闊的天空但空氣好稀薄', '曾經以為等待會改變什麼你總會屬於我 但是最後時間證明了你只喜歡我 你說我比較像你的好朋友只是不小心擁抱著 你道歉你難過於是我給你笑容 誰在乎我的心還會不會寂寞', '你說我比較像你的好朋友只是不小心擁抱著 你道歉你難過於是我給你笑容 誰在乎我的心還會不會寂寞', '你說過我是你最好的朋友卻不應該再擁抱著 你退縮你冷漠於是我放開雙手 不在乎我的心會永遠的寂寞']",像兩首節拍不同的歌卻又同時被愛情合奏旋律勉強著，愉快不能夠假裝快樂你心中有寬闊的天空但空氣好稀薄。曾經以為等待會改變什麼你總會屬於我，但是最後時間證明了你只喜歡我，你說我比較像你的好朋友只是不小心擁抱著，你道歉你難過於是我給你笑容，誰在乎我的心還會不會寂寞。你說我比較像你的好朋友只是不小心擁抱著，你道歉你難過於是我給你笑容，誰在乎我的心還會不會寂寞。你說過我是你最好的朋友卻不應該再擁抱著，你退縮你冷漠於是我放開雙手，不在乎我的心會永遠的寂寞
幾分,"['不管昨天你對我說過了什麼今天的我還是依然依然沉默 兩個人生氣著看著誰先捨不得何必這樣來試探我們的緣份', '不管昨天我對你說過了什麼今天的你還是依然依然自我 問著要到什麼時候才會覺得無法忍受 難道這樣才證明愛得有多深', '沒有值不值得當失去了有什麼好爭 就在轉身之後我的不捨有多麼的真', '所以愛有幾分這是你不停的疑問 你的心裡對我有多認真何必執著在我的部份 所以愛有幾分這是你永遠的疑問只有最後一切才有定論 只有最後一切才有定論']",不管昨天你對我說過了什麼今天的我還是依然依然沉默，兩個人生氣著看著誰先捨不得何必這樣來試探我們的緣份。不管昨天我對你說過了什麼今天的你還是依然依然自我，問著要到什麼時候才會覺得無法忍受，難道這樣才證明愛得有多深。沒有值不值得當失去了有什麼好爭，就在轉身之後我的不捨有多麼的真。所以愛有幾分這是你不停的疑問，你的心裡對我有多認真何必執著在我的部份，所以愛有幾分這是你永遠的疑問只有最後一切才有定論，只有最後一切才有定論
Twinkle,['閃光 閃光 你沒有看見嗎          如果你作勝過你自己我便會讓你走       即使當你很孤單       即使當你很害怕        有這些孤單 你也會好好的        因為我們會引領你的路           趕快 閃光 抓起 拍你的手吧         打開你的心門迎接一個更好的明天         他們全都像你 電影明星        你不知道我們都是夢想家嗎           趕快 閃光 抓起拍 你的手吧          他們都像你 電影明星'],閃光，閃光，你沒有看見嗎，如果你作勝過你自己我便會讓你走，即使當你很孤單，即使當你很害怕，有這些孤單，你也會好好的，因為我們會引領你的路，趕快，閃光，抓起，拍你的手吧，打開你的心門迎接一個更好的明天，他們全都像你，電影明星，你不知道我們都是夢想家嗎，趕快，閃光，抓起拍，你的手吧，他們都像你，電影明星
精武門,"['預備起 行頭全部要帶齊 點名 準備 跟我上街去遊行  今天要證明 什麼舞通通都搞得定 跌爛你眼鏡 小老弟 年輕耍酷那一丁點本領 洗耳恭聽 快卯起來學習 大發善心 收徒弟 想要學習皮要繃緊 要跟我跟緊', '你行不行    別懷疑你自己的本領    我是冠軍', '我有一條特別了不起的神經 越跳越帶勁 無師自通任督二脈暢通無比 十八般武藝', '拎拎 聽說你想要報名 考慮 有沒有那根筋 我看一眼就搞定 凡事都要照規定 精舞門裡什麼都ㄍ一ㄥ 不浪得虛名 不能亂吃冰淇淋 矇眼睛 對待所有的敵人 都尊敬 大半夜上床戴耳機 節奏當催眠的聲音 作夢都不停', '你行不行    別懷疑你自己的本領    我是冠軍', '我有一條特別了不起的神經 越跳越帶勁 無師自通任督二脈暢通無比 十八般武藝', '你行不行    別懷疑你自己的本領    我是冠軍', '你行不行    別懷疑你自己的本領    誰是冠軍']",預備起，行頭全部要帶齊，點名，準備，跟我上街去遊行，今天要證明，什麼舞通通都搞得定，跌爛你眼鏡，小老弟，年輕耍酷那一丁點本領，洗耳恭聽，快卯起來學習，大發善心，收徒弟，想要學習皮要繃緊，要跟我跟緊。你行不行，別懷疑你自己的本領，我是冠軍。我有一條特別了不起的神經，越跳越帶勁，無師自通任督二脈暢通無比，十八般武藝。拎拎，聽說你想要報名，考慮，有沒有那根筋，我看一眼就搞定，凡事都要照規定，精舞門裡什麼都ㄍ一ㄥ，不浪得虛名，不能亂吃冰淇淋，矇眼睛，對待所有的敵人，都尊敬，大半夜上床戴耳機，節奏當催眠的聲音，作夢都不停。你行不行，別懷疑你自己的本領，我是冠軍。我有一條特別了不起的神經，越跳越帶勁，無師自通任督二脈暢通無比，十八般武藝。你行不行，別懷疑你自己的本領，我是冠軍。你行不行，別懷疑你自己的本領，誰是冠軍
幸福獵人,"['◎ 寶貝 你就像迷人的蜂蜜也許我想這樣吃掉你 我想佈下愛情陷阱等待時機等你靠近 不要逃開不要覺得我帥一定認為我就很壞  不要害怕不要覺得尷尬浪漫著每一夜 ◎', '秀出獵人電流 給你快樂我最拿手    不想欲擒故縱 幸福紅心直接命中    ◎△', '★秀出獵人電流 戀愛達人不是說說    好朋友男朋友 不管別人想怎麼說   ★ ★']",◎，寶貝，你就像迷人的蜂蜜也許我想這樣吃掉你，我想佈下愛情陷阱等待時機等你靠近，不要逃開不要覺得我帥一定認為我就很壞，不要害怕不要覺得尷尬浪漫著每一夜，◎。秀出獵人電流，給你快樂我最拿手，不想欲擒故縱，幸福紅心直接命中，◎△。★秀出獵人電流，戀愛達人不是說說，好朋友男朋友，不管別人想怎麼說，★，★
完美型男,"['我想做愛情中完美的型男對你好', '我想做最愛你的完美型男全世界學不來', '為了陪你我愛上溜狗週末不加班 不靠鬍渣肌肉配件項鍊討你心歡 你真的快樂是我唯一在乎的裝扮 有你的愛我就是完美的型男△ △']",我想做愛情中完美的型男對你好。我想做最愛你的完美型男全世界學不來。為了陪你我愛上溜狗週末不加班，不靠鬍渣肌肉配件項鍊討你心歡，你真的快樂是我唯一在乎的裝扮，有你的愛我就是完美的型男△，△
好朋友(Ot：只要有你),"['像兩首節拍不同的歌卻又同時被愛情合奏 旋律勉強著 愉快不能夠假裝快樂你心中有寬闊的天空 但空氣好稀薄', '△曾經以為等待會改變什麼你總會屬於我 但是最後時間證明了你只喜歡我△', '如果愛情是五線譜我曾希望用全音符 吟唱出愛上你那完整的幸福 但你的心沒有耳朵即使我為你唱著歌 你也只看見我哭了 △', '你說過我是你最好的朋友卻不應該再擁抱著 你退縮你冷漠於是我放開雙手 不在乎我的心會永遠的寂寞']",像兩首節拍不同的歌卻又同時被愛情合奏，旋律勉強著，愉快不能夠假裝快樂你心中有寬闊的天空，但空氣好稀薄。△曾經以為等待會改變什麼你總會屬於我，但是最後時間證明了你只喜歡我△。如果愛情是五線譜我曾希望用全音符，吟唱出愛上你那完整的幸福，但你的心沒有耳朵即使我為你唱著歌，你也只看見我哭了，△。你說過我是你最好的朋友卻不應該再擁抱著，你退縮你冷漠於是我放開雙手，不在乎我的心會永遠的寂寞
幾分,"['不管昨天你對我說過了什麼 今天的我還是依然依然沉默 兩個人生氣著看著誰先捨不得 何必這樣來試探我們的緣份', '△不管昨天我對你說過了什麼 今天的你還是依然依然自我 問著要到什麼時候才會覺得無法忍受 難道這樣才證明愛得有多深△', '沒有值不值得當失去了有什麼好爭 就在轉身之後我的不捨有多麼的真', '只有最後一切才有定論']",不管昨天你對我說過了什麼，今天的我還是依然依然沉默，兩個人生氣著看著誰先捨不得，何必這樣來試探我們的緣份。△不管昨天我對你說過了什麼，今天的你還是依然依然自我，問著要到什麼時候才會覺得無法忍受，難道這樣才證明愛得有多深△。沒有值不值得當失去了有什麼好爭，就在轉身之後我的不捨有多麼的真。只有最後一切才有定論
Twinkle(Feat.Kumi Koda),['閃光 閃光 你沒有看見嗎          如果你作勝過你自己我便會讓你走       即使當你很孤單       即使當你很害怕        有這些孤單 你也會好好的        因為我們會引領你的路           趕快 閃光 抓起 拍你的手吧         打開你的心門迎接一個更好的明天         他們全都像你 電影明星        你不知道我們都是夢想家嗎           趕快 閃光 抓起拍 你的手吧          他們都像你 電影明星'],閃光，閃光，你沒有看見嗎，如果你作勝過你自己我便會讓你走，即使當你很孤單，即使當你很害怕，有這些孤單，你也會好好的，因為我們會引領你的路，趕快，閃光，抓起，拍你的手吧，打開你的心門迎接一個更好的明天，他們全都像你，電影明星，你不知道我們都是夢想家嗎，趕快，閃光，抓起拍，你的手吧，他們都像你，電影明星
嗆司嗆司,"['請多指教 美女 五十億人 難得遇見了我 你運氣還不錯 專情 我也不是 故意想要 推薦自己 放眼 沒人能比 遠遠就看穿你 不溫馴 卻有一種魅力 我不是痞 只是很有本事 有個性 能讓你動心', '別懷疑 我們的頻率 現在最靠近 想愛我的數不清 我想愛的是你 不是  而已', '看仔細 裝深情 假體貼 多的是蒼蠅 我沒有那種等級 讓你滿意 不是  而已', '別懷疑 我們的頻率 現在就拉近 我的頭彩就是你 愛是高額獎金 不是  而已', '想約你 牽狗狗 逛河濱 吃碗芒果冰 我只有這點本領 逗你開心 不是  而已', '有信心就要感動你 直到痛哭流涕 現在就打開 最強 電力']",請多指教，美女，五十億人，難得遇見了我，你運氣還不錯，專情，我也不是，故意想要，推薦自己，放眼，沒人能比，遠遠就看穿你，不溫馴，卻有一種魅力，我不是痞，只是很有本事，有個性，能讓你動心。別懷疑，我們的頻率，現在最靠近，想愛我的數不清，我想愛的是你，不是，而已。看仔細，裝深情，假體貼，多的是蒼蠅，我沒有那種等級，讓你滿意，不是，而已。別懷疑，我們的頻率，現在就拉近，我的頭彩就是你，愛是高額獎金，不是，而已。想約你，牽狗狗，逛河濱，吃碗芒果冰，我只有這點本領，逗你開心，不是，而已。有信心就要感動你，直到痛哭流涕，現在就打開，最強，電力
猛男日記,"['喔我的媽我的媽我的肌肉長這麼大你來摸一摸 喔我的媽我的媽我的光頭理這麼光給你摸給你摸 昨天舉重似乎做的不夠怎麼今天內衣穿起來比較鬆 隔壁的阿婆以為我不懂跟我借醬油色瞇瞇偷看我 出門的時候同一條母狗一直聞我那強烈的荷爾蒙 自從我練就胸前的乳溝才懂女人的矛盾是為什麼 喔我的媽我的媽我的肌肉長這麼大你來摸一摸 喔我的媽我的媽我的光頭理這麼光給你摸給你摸', '我也有偉大的夢只是受不了寂寞忍不住賣弄 不要眼紅不然扁我誰說不會游泳不能到海邊吹風 自從我擁有光頭的回眸男人覺得凶女人覺得猛 總有一天我會超越巔峰飛到天空然後做些什麼 喔我的媽我的媽我的肌肉長這麼大你說大不大 喔我的媽我的媽我的光頭理這麼光光不光光不光', '一覺醒來發現我還是那個瘦皮猴虛胖的瘦皮猴想當孫悟空 它找很多藉口沒有時間運動只有時間做夢夢裡的它比較猛 回到現實生活感嘆許多不同不只那些肌肉也不只那粒光頭 可笑的浪漫少了自戀的小丑冷淡的街頭多了無能的英雄']",喔我的媽我的媽我的肌肉長這麼大你來摸一摸，喔我的媽我的媽我的光頭理這麼光給你摸給你摸，昨天舉重似乎做的不夠怎麼今天內衣穿起來比較鬆，隔壁的阿婆以為我不懂跟我借醬油色瞇瞇偷看我，出門的時候同一條母狗一直聞我那強烈的荷爾蒙，自從我練就胸前的乳溝才懂女人的矛盾是為什麼，喔我的媽我的媽我的肌肉長這麼大你來摸一摸，喔我的媽我的媽我的光頭理這麼光給你摸給你摸。我也有偉大的夢只是受不了寂寞忍不住賣弄，不要眼紅不然扁我誰說不會游泳不能到海邊吹風，自從我擁有光頭的回眸男人覺得凶女人覺得猛，總有一天我會超越巔峰飛到天空然後做些什麼，喔我的媽我的媽我的肌肉長這麼大你說大不大，喔我的媽我的媽我的光頭理這麼光光不光光不光。一覺醒來發現我還是那個瘦皮猴虛胖的瘦皮猴想當孫悟空，它找很多藉口沒有時間運動只有時間做夢夢裡的它比較猛，回到現實生活感嘆許多不同不只那些肌肉也不只那粒光頭，可笑的浪漫少了自戀的小丑冷淡的街頭多了無能的英雄
機器娃娃,"['我回到未來還沒星際大戰長生不老的仙丹一粒塊 死了可以耍賴除非你被撞爛趕快撿一塊皮還有復活六百 葬儀社都關起來沒有人會用棺材我已經四百零四歲還在跳地板 轉轉轉頭轉轉到頭斷來去復活六百復活一次六百塊 我又回到未來開始人滿為患規定活到五百歲一定要掰掰 要不然不能生小孩不能搶飯碗超過五百歲又不敢死的只能要飯 人犯抓去關有八次死刑可以判英雄偉人為國爭光還有免死金牌 我再回到未來死不死都無奈地球變成一個超級垃圾袋', '我們怎麼這麼有膽有沒有愛我們還想扮演上帝怎麼辦 我們怎麼這麼有膽有沒有愛我們繼續這樣演化怎麼辦 我愛上機器娃娃說明書上有用法我要把她帶回家啦啦啦啦啦啦 我愛上機器娃娃她頭上插螺旋槳我們要飛到天上啦啦啦啦啦啦', '女聲唱歌好乖啊再唱高一點娃娃好準備要來跳舞了哦來 擺擺臀你叫我擺擺臀可是我的腰身方方正正 你要我叫哥哥我乖乖叫哥哥我還會邊叫哥哥邊唱歌 不需要電池的我吃的是太陽能我的頭裝了一個紅綠燈 你要我收垃圾我不只會收垃圾我還會表演垃圾肚裡吞', '這一切的一切太荒謬我一天過一天這麼過 過一關又一關的電動我一步又一步被遙控', '我愛上機器娃娃我能愛機器娃娃那一天我的生活只剩一個視窗 我愛上機器娃娃我能愛機器娃娃我感到一陣冰涼她不會叫媽媽']",我回到未來還沒星際大戰長生不老的仙丹一粒塊，死了可以耍賴除非你被撞爛趕快撿一塊皮還有復活六百，葬儀社都關起來沒有人會用棺材我已經四百零四歲還在跳地板，轉轉轉頭轉轉到頭斷來去復活六百復活一次六百塊，我又回到未來開始人滿為患規定活到五百歲一定要掰掰，要不然不能生小孩不能搶飯碗超過五百歲又不敢死的只能要飯，人犯抓去關有八次死刑可以判英雄偉人為國爭光還有免死金牌，我再回到未來死不死都無奈地球變成一個超級垃圾袋。我們怎麼這麼有膽有沒有愛我們還想扮演上帝怎麼辦，我們怎麼這麼有膽有沒有愛我們繼續這樣演化怎麼辦，我愛上機器娃娃說明書上有用法我要把她帶回家啦啦啦啦啦啦，我愛上機器娃娃她頭上插螺旋槳我們要飛到天上啦啦啦啦啦啦。女聲唱歌好乖啊再唱高一點娃娃好準備要來跳舞了哦來，擺擺臀你叫我擺擺臀可是我的腰身方方正正，你要我叫哥哥我乖乖叫哥哥我還會邊叫哥哥邊唱歌，不需要電池的我吃的是太陽能我的頭裝了一個紅綠燈，你要我收垃圾我不只會收垃圾我還會表演垃圾肚裡吞。這一切的一切太荒謬我一天過一天這麼過，過一關又一關的電動我一步又一步被遙控。我愛上機器娃娃我能愛機器娃娃那一天我的生活只剩一個視窗，我愛上機器娃娃我能愛機器娃娃我感到一陣冰涼她不會叫媽媽
戀愛達人(& 小S),[':戀愛達人的終點就是追到你沒有規則這遊戲永遠繼續 不用躲避因為沒有輸贏'],:戀愛達人的終點就是追到你沒有規則這遊戲永遠繼續，不用躲避因為沒有輸贏
給你管,"['只要我出現美女就在身邊打轉羨慕的嫉妒的眼神來不及去算 別以為我會興奮到滿身都是汗沒有愛愈熱鬧心裡反而孤單 沒想到遇見你之後心就被打亂我想要故作堅強手腳不聽使喚 你的一個笑比飛彈發射還震撼第一次有一種棋逢對手的快感', '別說我太愛玩碰到你我變得簡單 以前的都不算我把心交給你保管', '我很難管你給我管都給你管你管不管 *', '吃飯要給你管睡覺要給你管走路要給你管說話要給你管 快樂要給你管悲傷要給你管都給你管你管不管']",只要我出現美女就在身邊打轉羨慕的嫉妒的眼神來不及去算，別以為我會興奮到滿身都是汗沒有愛愈熱鬧心裡反而孤單，沒想到遇見你之後心就被打亂我想要故作堅強手腳不聽使喚，你的一個笑比飛彈發射還震撼第一次有一種棋逢對手的快感。別說我太愛玩碰到你我變得簡單，以前的都不算我把心交給你保管。我很難管你給我管都給你管你管不管，*。吃飯要給你管睡覺要給你管走路要給你管說話要給你管，快樂要給你管悲傷要給你管都給你管你管不管
小丑魚,"['我在你身邊游來游去我不敢出聲看著他親吻你眼不能閉 看你的唇印還在那裡你隔著玻璃所以聽不見我在嘆息', '說不出口的秘密永遠活在小小的世界裡 僅存一點稀薄的氧氣是否夠我繼續撐下去 這件脫不下來的外衣還是你喜歡的橘 我不能確定是否你曾經注意我的眼淚留在透明的水裡', '★    再試著瞭解我的愛 發不出聲音的感慨選擇作朋友的無奈     提醒我何時該走開 只要你偶爾想起來我就住在那片海', '等我轉過身看妳眼神才知道自己想得太過天真傷得太深 愛來的時候劃破沉悶我早該知道妳終究不是我該愛的人', '★', '那片海眼看就要讓我愈來愈遠回不來 從此你的不愉快那麼遙遠誰聽你埋怨 再說一遍說一遍 我在你身邊給你一點點愉快就會心甘情願回到大海', '再試著瞭解我的愛 發不出聲音的感慨選擇作朋友的無奈     提醒我何時該走開 只要你偶爾想起來我就住在那片海那片海']",我在你身邊游來游去我不敢出聲看著他親吻你眼不能閉，看你的唇印還在那裡你隔著玻璃所以聽不見我在嘆息。說不出口的秘密永遠活在小小的世界裡，僅存一點稀薄的氧氣是否夠我繼續撐下去，這件脫不下來的外衣還是你喜歡的橘，我不能確定是否你曾經注意我的眼淚留在透明的水裡。★，再試著瞭解我的愛，發不出聲音的感慨選擇作朋友的無奈，提醒我何時該走開，只要你偶爾想起來我就住在那片海。等我轉過身看妳眼神才知道自己想得太過天真傷得太深，愛來的時候劃破沉悶我早該知道妳終究不是我該愛的人。★。那片海眼看就要讓我愈來愈遠回不來，從此你的不愉快那麼遙遠誰聽你埋怨，再說一遍說一遍，我在你身邊給你一點點愉快就會心甘情願回到大海。再試著瞭解我的愛，發不出聲音的感慨選擇作朋友的無奈，提醒我何時該走開，只要你偶爾想起來我就住在那片海那片海
